2025-05-07 22:33:52,792 - INFO - Training on device: cuda
2025-05-07 22:34:13,658 - INFO - Epoch 29: Loss = 140.9550, Accuracy = 50.89%
2025-05-07 22:34:14,296 - INFO - Epoch 30: Loss = 138.6892, Accuracy = 51.91%
2025-05-07 22:34:15,232 - INFO - Epoch 31: Loss = 137.2859, Accuracy = 51.11%
2025-05-07 22:34:16,080 - INFO - Epoch 32: Loss = 134.2243, Accuracy = 52.02%
2025-05-07 22:34:16,805 - INFO - Epoch 33: Loss = 132.7479, Accuracy = 51.53%
2025-05-07 22:34:17,534 - INFO - Epoch 34: Loss = 130.1845, Accuracy = 53.49%
2025-05-07 22:34:18,201 - INFO - Epoch 35: Loss = 129.1333, Accuracy = 53.61%
2025-05-07 22:34:18,896 - INFO - Epoch 36: Loss = 127.7300, Accuracy = 53.98%
2025-05-07 22:34:19,603 - INFO - Epoch 37: Loss = 125.5565, Accuracy = 54.74%
2025-05-07 22:34:20,235 - INFO - Epoch 38: Loss = 123.7802, Accuracy = 55.76%
2025-05-07 22:34:20,947 - INFO - Epoch 39: Loss = 122.6981, Accuracy = 55.57%
2025-05-07 22:34:21,693 - INFO - Epoch 40: Loss = 119.0499, Accuracy = 57.61%
2025-05-07 22:34:22,335 - INFO - Epoch 41: Loss = 117.3070, Accuracy = 57.68%
2025-05-07 22:34:23,161 - INFO - Epoch 42: Loss = 117.6556, Accuracy = 57.34%
2025-05-07 22:34:23,835 - INFO - Epoch 43: Loss = 116.3587, Accuracy = 57.46%
2025-05-07 22:34:24,504 - INFO - Epoch 44: Loss = 115.7482, Accuracy = 58.06%
2025-05-07 22:34:25,205 - INFO - Epoch 45: Loss = 113.1301, Accuracy = 58.93%
2025-05-07 22:34:25,908 - INFO - Epoch 46: Loss = 113.1217, Accuracy = 59.65%
2025-05-07 22:34:26,588 - INFO - Epoch 47: Loss = 112.3388, Accuracy = 58.97%
2025-05-07 22:34:27,257 - INFO - Epoch 48: Loss = 114.4029, Accuracy = 57.80%
2025-05-07 22:34:28,029 - INFO - Epoch 49: Loss = 108.2209, Accuracy = 60.78%
2025-05-07 22:34:28,700 - INFO - Epoch 50: Loss = 109.2652, Accuracy = 58.89%
2025-05-07 22:34:29,339 - INFO - Epoch 51: Loss = 106.3783, Accuracy = 60.70%
2025-05-07 22:34:30,003 - INFO - Epoch 52: Loss = 109.2739, Accuracy = 59.68%
2025-05-07 22:34:30,704 - INFO - Epoch 53: Loss = 107.7433, Accuracy = 59.57%
2025-05-07 22:34:31,365 - INFO - Epoch 54: Loss = 104.4083, Accuracy = 60.89%
2025-05-07 22:34:32,037 - INFO - Epoch 55: Loss = 108.4536, Accuracy = 58.97%
2025-05-07 22:34:32,704 - INFO - Epoch 56: Loss = 104.1942, Accuracy = 61.68%
2025-05-07 22:34:33,349 - INFO - Epoch 57: Loss = 103.4957, Accuracy = 60.40%
2025-05-07 22:34:34,139 - INFO - Epoch 58: Loss = 103.0206, Accuracy = 61.12%
2025-05-07 22:34:34,888 - INFO - Epoch 59: Loss = 101.6951, Accuracy = 61.34%
2025-05-07 22:34:35,564 - INFO - Epoch 60: Loss = 99.9249, Accuracy = 61.23%
2025-05-07 22:34:36,242 - INFO - Epoch 61: Loss = 101.4702, Accuracy = 60.89%
2025-05-07 22:34:36,951 - INFO - Epoch 62: Loss = 99.9024, Accuracy = 61.49%
2025-05-07 22:34:37,647 - INFO - Epoch 63: Loss = 99.0466, Accuracy = 60.93%
2025-05-07 22:34:38,410 - INFO - Epoch 64: Loss = 98.9320, Accuracy = 62.25%
2025-05-07 22:34:39,044 - INFO - Epoch 65: Loss = 98.7813, Accuracy = 61.95%
2025-05-07 22:34:39,748 - INFO - Epoch 66: Loss = 98.2571, Accuracy = 61.95%
2025-05-07 22:34:40,395 - INFO - Epoch 67: Loss = 99.3319, Accuracy = 60.70%
2025-05-07 22:34:41,044 - INFO - Epoch 68: Loss = 103.7281, Accuracy = 60.51%
2025-05-07 22:34:41,730 - INFO - Epoch 69: Loss = 100.7232, Accuracy = 60.21%
2025-05-07 22:34:42,379 - INFO - Epoch 70: Loss = 101.3324, Accuracy = 59.46%
2025-05-07 22:34:43,017 - INFO - Epoch 71: Loss = 95.8344, Accuracy = 63.80%
2025-05-07 22:34:43,699 - INFO - Epoch 72: Loss = 94.8103, Accuracy = 63.00%
2025-05-07 22:34:44,357 - INFO - Epoch 73: Loss = 97.5284, Accuracy = 61.65%
2025-05-07 22:34:45,026 - INFO - Epoch 74: Loss = 94.8738, Accuracy = 62.55%
2025-05-07 22:34:45,784 - INFO - Epoch 75: Loss = 98.0712, Accuracy = 62.51%
2025-05-07 22:34:46,501 - INFO - Epoch 76: Loss = 96.5656, Accuracy = 61.83%
2025-05-07 22:34:47,364 - INFO - Epoch 77: Loss = 95.2384, Accuracy = 62.70%
2025-05-07 22:34:48,216 - INFO - Epoch 78: Loss = 96.0833, Accuracy = 62.14%
2025-05-07 22:34:48,950 - INFO - Epoch 79: Loss = 95.7717, Accuracy = 62.40%
2025-05-07 22:34:49,639 - INFO - Epoch 80: Loss = 98.9140, Accuracy = 61.34%
2025-05-07 22:34:50,271 - INFO - Epoch 81: Loss = 96.6395, Accuracy = 61.61%
2025-05-07 22:34:51,027 - INFO - Epoch 82: Loss = 93.1408, Accuracy = 63.57%
2025-05-07 22:34:51,742 - INFO - Epoch 83: Loss = 92.4923, Accuracy = 63.84%
2025-05-07 22:34:52,418 - INFO - Epoch 84: Loss = 94.4738, Accuracy = 62.63%
2025-05-07 22:34:53,057 - INFO - Epoch 85: Loss = 93.2943, Accuracy = 62.82%
2025-05-07 22:34:53,740 - INFO - Epoch 86: Loss = 93.0817, Accuracy = 63.19%
2025-05-07 22:34:54,446 - INFO - Epoch 87: Loss = 94.7567, Accuracy = 62.97%
2025-05-07 22:34:55,110 - INFO - Epoch 88: Loss = 93.1019, Accuracy = 63.34%
2025-05-07 22:34:55,842 - INFO - Epoch 89: Loss = 93.2270, Accuracy = 62.70%
2025-05-07 22:34:56,522 - INFO - Epoch 90: Loss = 96.6656, Accuracy = 61.38%
2025-05-07 22:34:57,152 - INFO - Epoch 91: Loss = 93.3961, Accuracy = 63.19%
2025-05-07 22:34:58,009 - INFO - Epoch 92: Loss = 93.9580, Accuracy = 62.44%
2025-05-07 22:34:58,950 - INFO - Epoch 93: Loss = 92.0705, Accuracy = 63.08%
2025-05-07 22:34:59,879 - INFO - Epoch 94: Loss = 93.5913, Accuracy = 63.65%
2025-05-07 22:35:00,871 - INFO - Epoch 95: Loss = 90.3941, Accuracy = 65.23%
2025-05-07 22:35:02,004 - INFO - Epoch 96: Loss = 91.6943, Accuracy = 63.08%
2025-05-07 22:35:02,877 - INFO - Epoch 97: Loss = 93.1522, Accuracy = 62.85%
2025-05-07 22:35:03,697 - INFO - Epoch 98: Loss = 91.1812, Accuracy = 63.95%
2025-05-07 22:35:04,539 - INFO - Epoch 99: Loss = 89.9855, Accuracy = 64.33%
2025-05-07 22:35:05,568 - INFO - Epoch 100: Loss = 91.7792, Accuracy = 62.89%
2025-05-07 22:35:06,246 - INFO - Epoch 101: Loss = 92.6376, Accuracy = 63.08%
2025-05-07 22:35:07,138 - INFO - Epoch 102: Loss = 89.2861, Accuracy = 64.14%
2025-05-07 22:35:08,151 - INFO - Epoch 103: Loss = 92.3687, Accuracy = 63.53%
2025-05-07 22:35:08,949 - INFO - Epoch 104: Loss = 90.4976, Accuracy = 64.51%
2025-05-07 22:35:09,931 - INFO - Epoch 105: Loss = 88.4950, Accuracy = 64.63%
2025-05-07 22:35:10,804 - INFO - Epoch 106: Loss = 89.8972, Accuracy = 64.02%
2025-05-07 22:35:11,781 - INFO - Epoch 107: Loss = 88.6744, Accuracy = 64.70%
2025-05-07 22:35:12,760 - INFO - Epoch 108: Loss = 89.2069, Accuracy = 64.59%
2025-05-07 22:35:13,704 - INFO - Epoch 109: Loss = 88.8807, Accuracy = 64.78%
2025-05-07 22:35:14,728 - INFO - Epoch 110: Loss = 92.8777, Accuracy = 63.87%
2025-05-07 22:35:15,633 - INFO - Epoch 111: Loss = 92.8935, Accuracy = 62.89%
2025-05-07 22:35:16,466 - INFO - Epoch 112: Loss = 90.8364, Accuracy = 64.02%
2025-05-07 22:35:17,120 - INFO - Epoch 113: Loss = 87.7852, Accuracy = 64.82%
2025-05-07 22:35:18,034 - INFO - Epoch 114: Loss = 88.9084, Accuracy = 64.02%
2025-05-07 22:35:19,165 - INFO - Epoch 115: Loss = 88.1822, Accuracy = 65.01%
2025-05-07 22:35:19,896 - INFO - Epoch 116: Loss = 88.6896, Accuracy = 64.06%
2025-05-07 22:35:20,745 - INFO - Epoch 117: Loss = 87.3883, Accuracy = 65.42%
2025-05-07 22:35:21,640 - INFO - Epoch 118: Loss = 87.0920, Accuracy = 65.23%
2025-05-07 22:35:22,434 - INFO - Epoch 119: Loss = 87.2924, Accuracy = 65.35%
2025-05-07 22:35:23,412 - INFO - Epoch 120: Loss = 87.9451, Accuracy = 64.70%
2025-05-07 22:35:24,265 - INFO - Epoch 121: Loss = 91.0748, Accuracy = 63.08%
2025-05-07 22:35:25,136 - INFO - Epoch 122: Loss = 89.6243, Accuracy = 64.18%
2025-05-07 22:35:26,045 - INFO - Epoch 123: Loss = 87.3647, Accuracy = 64.48%
2025-05-07 22:35:26,776 - INFO - Epoch 124: Loss = 88.7792, Accuracy = 64.55%
2025-05-07 22:35:27,766 - INFO - Epoch 125: Loss = 90.7174, Accuracy = 63.65%
2025-05-07 22:35:28,507 - INFO - Epoch 126: Loss = 88.8446, Accuracy = 64.36%
2025-05-07 22:35:29,359 - INFO - Epoch 127: Loss = 90.0868, Accuracy = 63.91%
2025-05-07 22:35:30,161 - INFO - Epoch 128: Loss = 89.5475, Accuracy = 64.29%
2025-05-07 22:35:31,087 - INFO - Epoch 129: Loss = 87.6063, Accuracy = 64.48%
2025-05-07 22:35:32,085 - INFO - Epoch 130: Loss = 87.6631, Accuracy = 64.29%
2025-05-07 22:35:33,027 - INFO - Epoch 131: Loss = 85.8694, Accuracy = 65.12%
2025-05-07 22:35:33,991 - INFO - Epoch 132: Loss = 88.0874, Accuracy = 65.08%
2025-05-07 22:35:34,882 - INFO - Epoch 133: Loss = 87.7869, Accuracy = 64.63%
2025-05-07 22:35:35,758 - INFO - Epoch 134: Loss = 96.7142, Accuracy = 62.21%
2025-05-07 22:35:36,660 - INFO - Epoch 135: Loss = 85.2215, Accuracy = 65.31%
2025-05-07 22:35:37,392 - INFO - Epoch 136: Loss = 84.7272, Accuracy = 65.87%
2025-05-07 22:35:38,378 - INFO - Epoch 137: Loss = 86.5728, Accuracy = 65.04%
2025-05-07 22:35:39,403 - INFO - Epoch 138: Loss = 87.8073, Accuracy = 64.85%
2025-05-07 22:35:40,281 - INFO - Epoch 139: Loss = 84.4506, Accuracy = 66.10%
2025-05-07 22:35:41,231 - INFO - Epoch 140: Loss = 86.6440, Accuracy = 65.57%
2025-05-07 22:35:42,177 - INFO - Epoch 141: Loss = 87.2678, Accuracy = 65.27%
2025-05-07 22:35:42,890 - INFO - Epoch 142: Loss = 85.7116, Accuracy = 65.99%
2025-05-07 22:35:43,648 - INFO - Epoch 143: Loss = 89.3920, Accuracy = 64.85%
2025-05-07 22:35:44,354 - INFO - Epoch 144: Loss = 89.9204, Accuracy = 63.61%
2025-05-07 22:35:45,306 - INFO - Epoch 145: Loss = 86.5312, Accuracy = 65.69%
2025-05-07 22:35:46,285 - INFO - Epoch 146: Loss = 86.0470, Accuracy = 66.10%
2025-05-07 22:35:46,970 - INFO - Epoch 147: Loss = 89.5071, Accuracy = 65.01%
2025-05-07 22:35:47,831 - INFO - Epoch 148: Loss = 89.5798, Accuracy = 64.40%
2025-05-07 22:35:48,550 - INFO - Epoch 149: Loss = 84.8022, Accuracy = 66.10%
2025-05-07 22:35:49,397 - INFO - Epoch 150: Loss = 86.4529, Accuracy = 65.12%
2025-05-07 22:35:50,289 - INFO - Epoch 151: Loss = 84.0167, Accuracy = 66.74%
2025-05-07 22:35:51,339 - INFO - Epoch 152: Loss = 85.5452, Accuracy = 65.57%
2025-05-07 22:35:52,186 - INFO - Epoch 153: Loss = 85.3143, Accuracy = 66.52%
2025-05-07 22:35:53,065 - INFO - Epoch 154: Loss = 84.5839, Accuracy = 66.25%
2025-05-07 22:35:53,984 - INFO - Epoch 155: Loss = 86.0651, Accuracy = 65.80%
2025-05-07 22:35:54,838 - INFO - Epoch 156: Loss = 86.3167, Accuracy = 65.80%
2025-05-07 22:35:55,720 - INFO - Epoch 157: Loss = 86.3056, Accuracy = 65.46%
2025-05-07 22:35:56,479 - INFO - Epoch 158: Loss = 82.8474, Accuracy = 67.38%
2025-05-07 22:35:57,446 - INFO - Epoch 159: Loss = 87.5838, Accuracy = 65.69%
2025-05-07 22:35:58,131 - INFO - Epoch 160: Loss = 84.8267, Accuracy = 66.44%
2025-05-07 22:35:59,037 - INFO - Epoch 161: Loss = 84.8158, Accuracy = 66.74%
2025-05-07 22:35:59,932 - INFO - Epoch 162: Loss = 84.7668, Accuracy = 66.78%
2025-05-07 22:36:00,986 - INFO - Epoch 163: Loss = 84.2528, Accuracy = 67.04%
2025-05-07 22:36:02,070 - INFO - Epoch 164: Loss = 83.0873, Accuracy = 66.78%
2025-05-07 22:36:02,946 - INFO - Epoch 165: Loss = 85.3003, Accuracy = 66.25%
2025-05-07 22:36:04,063 - INFO - Epoch 166: Loss = 83.0233, Accuracy = 67.31%
2025-05-07 22:36:05,064 - INFO - Epoch 167: Loss = 85.3924, Accuracy = 65.42%
2025-05-07 22:36:05,872 - INFO - Epoch 168: Loss = 84.5843, Accuracy = 65.84%
2025-05-07 22:36:06,736 - INFO - Epoch 169: Loss = 88.8212, Accuracy = 64.74%
2025-05-07 22:36:07,611 - INFO - Epoch 170: Loss = 82.5115, Accuracy = 66.82%
2025-05-07 22:36:08,423 - INFO - Epoch 171: Loss = 83.3925, Accuracy = 66.67%
2025-05-07 22:36:09,193 - INFO - Epoch 172: Loss = 85.6282, Accuracy = 66.06%
2025-05-07 22:36:10,069 - INFO - Epoch 173: Loss = 83.6234, Accuracy = 66.86%
2025-05-07 22:36:10,873 - INFO - Epoch 174: Loss = 85.5216, Accuracy = 65.42%
2025-05-07 22:36:11,884 - INFO - Epoch 175: Loss = 85.1118, Accuracy = 65.99%
2025-05-07 22:36:12,792 - INFO - Epoch 176: Loss = 84.4200, Accuracy = 66.63%
2025-05-07 22:36:13,725 - INFO - Epoch 177: Loss = 84.2142, Accuracy = 66.59%
2025-05-07 22:36:14,505 - INFO - Epoch 178: Loss = 83.5054, Accuracy = 67.12%
2025-05-07 22:36:15,423 - INFO - Epoch 179: Loss = 83.2781, Accuracy = 66.78%
2025-05-07 22:36:16,167 - INFO - Epoch 180: Loss = 82.3980, Accuracy = 67.50%
2025-05-07 22:36:17,044 - INFO - Epoch 181: Loss = 83.4832, Accuracy = 66.48%
2025-05-07 22:36:17,881 - INFO - Epoch 182: Loss = 85.2751, Accuracy = 66.18%
2025-05-07 22:36:18,978 - INFO - Epoch 183: Loss = 83.2846, Accuracy = 66.82%
2025-05-07 22:36:19,833 - INFO - Epoch 184: Loss = 82.8674, Accuracy = 67.35%
2025-05-07 22:36:20,751 - INFO - Epoch 185: Loss = 84.2610, Accuracy = 67.08%
2025-05-07 22:36:21,724 - INFO - Epoch 186: Loss = 82.9013, Accuracy = 67.08%
2025-05-07 22:36:22,619 - INFO - Epoch 187: Loss = 83.6140, Accuracy = 66.59%
2025-05-07 22:36:23,289 - INFO - Epoch 188: Loss = 84.4500, Accuracy = 66.36%
2025-05-07 22:36:24,247 - INFO - Epoch 189: Loss = 84.3375, Accuracy = 66.33%
2025-05-07 22:36:25,061 - INFO - Epoch 190: Loss = 86.2814, Accuracy = 66.48%
2025-05-07 22:36:25,946 - INFO - Epoch 191: Loss = 89.7283, Accuracy = 64.74%
2025-05-07 22:36:26,706 - INFO - Epoch 192: Loss = 83.8542, Accuracy = 66.52%
2025-05-07 22:36:27,537 - INFO - Epoch 193: Loss = 82.6140, Accuracy = 67.69%
2025-05-07 22:36:28,468 - INFO - Epoch 194: Loss = 80.4169, Accuracy = 68.25%
2025-05-07 22:36:29,437 - INFO - Epoch 195: Loss = 84.8744, Accuracy = 66.14%
2025-05-07 22:36:30,252 - INFO - Epoch 196: Loss = 79.4753, Accuracy = 68.25%
2025-05-07 22:36:31,126 - INFO - Epoch 197: Loss = 88.0609, Accuracy = 66.18%
2025-05-07 22:36:31,928 - INFO - Epoch 198: Loss = 85.7876, Accuracy = 65.91%
2025-05-07 22:36:32,838 - INFO - Epoch 199: Loss = 81.8659, Accuracy = 67.27%
2025-05-07 22:36:33,730 - INFO - Epoch 200: Loss = 83.1935, Accuracy = 66.97%
2025-05-07 22:36:34,564 - INFO - Epoch 201: Loss = 82.0567, Accuracy = 67.08%
2025-05-07 22:36:35,413 - INFO - Epoch 202: Loss = 83.0073, Accuracy = 67.31%
2025-05-07 22:36:36,424 - INFO - Epoch 203: Loss = 83.2688, Accuracy = 66.29%
2025-05-07 22:36:37,410 - INFO - Epoch 204: Loss = 81.7220, Accuracy = 67.61%
2025-05-07 22:36:38,298 - INFO - Epoch 205: Loss = 83.1865, Accuracy = 66.14%
2025-05-07 22:36:39,102 - INFO - Epoch 206: Loss = 81.1611, Accuracy = 67.95%
2025-05-07 22:36:40,002 - INFO - Epoch 207: Loss = 80.2153, Accuracy = 67.53%
2025-05-07 22:36:40,791 - INFO - Epoch 208: Loss = 85.0597, Accuracy = 66.70%
2025-05-07 22:36:41,747 - INFO - Epoch 209: Loss = 82.5014, Accuracy = 67.23%
2025-05-07 22:36:42,410 - INFO - Epoch 210: Loss = 80.9453, Accuracy = 67.57%
2025-05-07 22:36:43,065 - INFO - Epoch 211: Loss = 83.3219, Accuracy = 66.97%
2025-05-07 22:36:43,725 - INFO - Epoch 212: Loss = 84.0411, Accuracy = 67.16%
2025-05-07 22:36:44,383 - INFO - Epoch 213: Loss = 81.1958, Accuracy = 67.72%
2025-05-07 22:36:45,044 - INFO - Epoch 214: Loss = 79.9103, Accuracy = 68.21%
2025-05-07 22:36:45,698 - INFO - Epoch 215: Loss = 82.3228, Accuracy = 67.31%
2025-05-07 22:36:46,340 - INFO - Epoch 216: Loss = 80.5468, Accuracy = 68.21%
2025-05-07 22:36:46,992 - INFO - Epoch 217: Loss = 84.9687, Accuracy = 66.89%
2025-05-07 22:36:47,781 - INFO - Epoch 218: Loss = 82.4142, Accuracy = 67.38%
2025-05-07 22:36:48,637 - INFO - Epoch 219: Loss = 84.2018, Accuracy = 66.55%
2025-05-07 22:36:49,575 - INFO - Epoch 220: Loss = 83.7551, Accuracy = 67.08%
2025-05-07 22:36:50,546 - INFO - Epoch 221: Loss = 80.4561, Accuracy = 68.14%
2025-05-07 22:36:51,477 - INFO - Epoch 222: Loss = 81.0386, Accuracy = 67.80%
2025-05-07 22:36:52,761 - INFO - Epoch 223: Loss = 81.1142, Accuracy = 67.91%
2025-05-07 22:36:54,550 - INFO - Epoch 224: Loss = 80.0892, Accuracy = 68.29%
2025-05-07 22:36:56,625 - INFO - Epoch 225: Loss = 83.3141, Accuracy = 67.12%
2025-05-07 22:36:58,377 - INFO - Epoch 226: Loss = 81.3934, Accuracy = 67.72%
2025-05-07 22:37:00,364 - INFO - Epoch 227: Loss = 82.6256, Accuracy = 67.95%
2025-05-07 22:37:02,222 - INFO - Epoch 228: Loss = 84.8555, Accuracy = 66.93%
2025-05-07 22:37:04,104 - INFO - Epoch 229: Loss = 82.3983, Accuracy = 67.57%
2025-05-07 22:37:05,988 - INFO - Epoch 230: Loss = 79.1450, Accuracy = 68.93%
2025-05-07 22:37:07,835 - INFO - Epoch 231: Loss = 79.8335, Accuracy = 67.69%
2025-05-07 22:37:09,652 - INFO - Epoch 232: Loss = 81.8325, Accuracy = 68.14%
2025-05-07 22:37:11,557 - INFO - Epoch 233: Loss = 82.9530, Accuracy = 67.23%
2025-05-07 22:37:13,481 - INFO - Epoch 234: Loss = 81.3761, Accuracy = 67.61%
2025-05-07 22:37:15,344 - INFO - Epoch 235: Loss = 81.9684, Accuracy = 67.23%
2025-05-07 22:37:17,151 - INFO - Epoch 236: Loss = 78.9795, Accuracy = 68.44%
2025-05-07 22:37:19,061 - INFO - Epoch 237: Loss = 81.2554, Accuracy = 68.14%
2025-05-07 22:37:20,988 - INFO - Epoch 238: Loss = 83.4361, Accuracy = 67.01%
2025-05-07 22:37:22,764 - INFO - Epoch 239: Loss = 79.0747, Accuracy = 68.63%
2025-05-07 22:37:24,861 - INFO - Epoch 240: Loss = 86.6797, Accuracy = 66.36%
2025-05-07 22:37:26,686 - INFO - Epoch 241: Loss = 83.1565, Accuracy = 66.70%
2025-05-07 22:37:28,511 - INFO - Epoch 242: Loss = 81.8247, Accuracy = 67.76%
2025-05-07 22:37:30,445 - INFO - Epoch 243: Loss = 81.0118, Accuracy = 67.76%
2025-05-07 22:37:32,119 - INFO - Epoch 244: Loss = 81.7791, Accuracy = 67.95%
2025-05-07 22:37:33,982 - INFO - Epoch 245: Loss = 83.4646, Accuracy = 67.46%
2025-05-07 22:37:35,850 - INFO - Epoch 246: Loss = 80.6597, Accuracy = 68.10%
2025-05-07 22:37:37,728 - INFO - Epoch 247: Loss = 84.6304, Accuracy = 66.93%
2025-05-07 22:37:39,621 - INFO - Epoch 248: Loss = 81.4310, Accuracy = 67.95%
2025-05-07 22:37:41,572 - INFO - Epoch 249: Loss = 81.4496, Accuracy = 67.65%
2025-05-07 22:37:43,291 - INFO - Epoch 250: Loss = 82.7392, Accuracy = 67.16%
2025-05-07 22:37:44,923 - INFO - Epoch 251: Loss = 85.0796, Accuracy = 66.59%
2025-05-07 22:37:46,804 - INFO - Epoch 252: Loss = 81.1904, Accuracy = 67.20%
2025-05-07 22:37:48,785 - INFO - Epoch 253: Loss = 82.9312, Accuracy = 67.23%
2025-05-07 22:37:50,625 - INFO - Epoch 254: Loss = 81.7335, Accuracy = 67.80%
2025-05-07 22:37:52,305 - INFO - Epoch 255: Loss = 88.6803, Accuracy = 65.87%
2025-05-07 22:37:54,245 - INFO - Epoch 256: Loss = 82.8120, Accuracy = 66.97%
