2025-05-12 08:59:14,089 - INFO - Training on device: cuda
2025-05-12 09:06:50,166 - INFO - Epoch 44: Loss = 4235.3688, Accuracy = 65.32%
2025-05-12 09:07:01,176 - INFO - Epoch 45: Loss = 4249.3102, Accuracy = 65.04%
2025-05-12 09:07:12,169 - INFO - Epoch 46: Loss = 4228.5859, Accuracy = 65.05%
2025-05-12 09:07:23,177 - INFO - Epoch 47: Loss = 4231.2284, Accuracy = 65.02%
2025-05-12 09:07:34,201 - INFO - Epoch 48: Loss = 4263.2777, Accuracy = 64.57%
2025-05-12 09:07:45,214 - INFO - Epoch 49: Loss = 4351.8242, Accuracy = 63.62%
2025-05-12 09:07:56,255 - INFO - Epoch 50: Loss = 4318.3015, Accuracy = 63.80%
2025-05-12 09:08:07,280 - INFO - Epoch 51: Loss = 4379.1391, Accuracy = 63.06%
2025-05-12 09:08:18,296 - INFO - Epoch 52: Loss = 4389.6656, Accuracy = 62.79%
2025-05-12 09:08:29,294 - INFO - Epoch 53: Loss = 4417.6565, Accuracy = 62.37%
2025-05-12 09:08:40,294 - INFO - Epoch 54: Loss = 4376.5897, Accuracy = 62.52%
2025-05-12 09:08:51,297 - INFO - Epoch 55: Loss = 4336.6574, Accuracy = 62.71%
2025-05-12 09:09:02,234 - INFO - Epoch 56: Loss = 4334.1829, Accuracy = 62.54%
2025-05-12 09:09:12,388 - INFO - Epoch 57: Loss = 4374.5844, Accuracy = 61.89%
2025-05-12 09:09:22,405 - INFO - Epoch 58: Loss = 4341.8893, Accuracy = 62.01%
2025-05-12 09:09:32,554 - INFO - Epoch 59: Loss = 4379.7508, Accuracy = 61.25%
2025-05-12 09:09:40,972 - INFO - Epoch 60: Loss = 4321.1247, Accuracy = 61.63%
2025-05-12 09:09:49,281 - INFO - Epoch 61: Loss = 4353.1945, Accuracy = 61.71%
2025-05-12 09:09:57,591 - INFO - Epoch 62: Loss = 4355.5461, Accuracy = 62.09%
2025-05-12 09:10:05,905 - INFO - Epoch 63: Loss = 4305.1920, Accuracy = 62.41%
2025-05-12 09:10:14,215 - INFO - Epoch 64: Loss = 4269.0127, Accuracy = 62.67%
