2025-05-12 09:12:41,008 - INFO - Training on device: cuda
2025-05-12 09:18:30,307 - INFO - Epoch 33: Loss = 4696.3753, Accuracy = 59.12%
2025-05-12 09:18:41,264 - INFO - Epoch 34: Loss = 4669.0145, Accuracy = 59.62%
2025-05-12 09:18:51,720 - INFO - Epoch 35: Loss = 4592.4705, Accuracy = 60.33%
2025-05-12 09:19:02,265 - INFO - Epoch 36: Loss = 4555.7307, Accuracy = 61.02%
2025-05-12 09:19:13,186 - INFO - Epoch 37: Loss = 4543.0799, Accuracy = 61.14%
2025-05-12 09:19:23,604 - INFO - Epoch 38: Loss = 4537.7886, Accuracy = 61.79%
2025-05-12 09:19:34,025 - INFO - Epoch 39: Loss = 4474.8809, Accuracy = 62.40%
2025-05-12 09:19:44,332 - INFO - Epoch 40: Loss = 4416.2853, Accuracy = 62.97%
2025-05-12 09:19:55,092 - INFO - Epoch 41: Loss = 4457.4022, Accuracy = 62.16%
2025-05-12 09:20:05,512 - INFO - Epoch 42: Loss = 4471.7198, Accuracy = 62.01%
2025-05-12 09:20:15,926 - INFO - Epoch 43: Loss = 4434.6762, Accuracy = 62.11%
2025-05-12 09:20:26,304 - INFO - Epoch 44: Loss = 4494.4611, Accuracy = 61.71%
2025-05-12 09:20:37,116 - INFO - Epoch 45: Loss = 4624.0367, Accuracy = 60.34%
2025-05-12 09:20:48,159 - INFO - Epoch 46: Loss = 4753.8201, Accuracy = 59.56%
2025-05-12 09:20:59,132 - INFO - Epoch 47: Loss = 4728.1433, Accuracy = 59.59%
2025-05-12 09:21:09,735 - INFO - Epoch 48: Loss = 4799.3561, Accuracy = 59.33%
2025-05-12 09:21:20,769 - INFO - Epoch 49: Loss = 4800.1280, Accuracy = 59.61%
2025-05-12 09:21:31,849 - INFO - Epoch 50: Loss = 5062.8164, Accuracy = 57.76%
2025-05-12 09:21:42,135 - INFO - Epoch 51: Loss = 5237.5865, Accuracy = 56.83%
2025-05-12 09:21:52,526 - INFO - Epoch 52: Loss = 5030.2897, Accuracy = 58.09%
2025-05-12 09:22:03,150 - INFO - Epoch 53: Loss = 5001.5907, Accuracy = 57.72%
2025-05-12 09:22:14,041 - INFO - Epoch 54: Loss = 5043.1848, Accuracy = 58.20%
2025-05-12 09:22:24,925 - INFO - Epoch 55: Loss = 4930.9217, Accuracy = 57.93%
2025-05-12 09:22:35,890 - INFO - Epoch 56: Loss = 4968.2818, Accuracy = 57.52%
2025-05-12 09:22:46,729 - INFO - Epoch 57: Loss = 5004.7197, Accuracy = 56.87%
2025-05-12 09:22:57,479 - INFO - Epoch 58: Loss = 5031.7147, Accuracy = 56.86%
2025-05-12 09:23:08,276 - INFO - Epoch 59: Loss = 5039.4008, Accuracy = 56.63%
2025-05-12 09:23:19,153 - INFO - Epoch 60: Loss = 5110.0831, Accuracy = 55.51%
2025-05-12 09:23:29,796 - INFO - Epoch 61: Loss = 5187.5133, Accuracy = 55.27%
2025-05-12 09:23:38,678 - INFO - Epoch 62: Loss = 5243.9856, Accuracy = 54.59%
2025-05-12 09:23:47,210 - INFO - Epoch 63: Loss = 5367.7873, Accuracy = 54.13%
2025-05-12 09:23:56,332 - INFO - Epoch 64: Loss = 5247.7312, Accuracy = 55.07%
