2025-05-07 23:02:35,368 - INFO - Training on device: cuda
2025-05-07 23:02:46,903 - INFO - Epoch 57: Loss = 107.8430, Accuracy = 55.04%
2025-05-07 23:02:47,063 - INFO - Epoch 58: Loss = 107.2236, Accuracy = 55.08%
2025-05-07 23:02:47,332 - INFO - Epoch 59: Loss = 105.5391, Accuracy = 56.18%
2025-05-07 23:02:47,549 - INFO - Epoch 60: Loss = 104.4955, Accuracy = 56.40%
2025-05-07 23:02:47,699 - INFO - Epoch 61: Loss = 102.7469, Accuracy = 56.66%
2025-05-07 23:02:47,870 - INFO - Epoch 62: Loss = 102.4331, Accuracy = 56.49%
2025-05-07 23:02:48,024 - INFO - Epoch 63: Loss = 100.8713, Accuracy = 58.41%
2025-05-07 23:02:48,172 - INFO - Epoch 64: Loss = 99.2639, Accuracy = 58.98%
2025-05-07 23:02:48,484 - INFO - Epoch 65: Loss = 98.7747, Accuracy = 58.94%
2025-05-07 23:02:48,647 - INFO - Epoch 66: Loss = 98.0821, Accuracy = 58.55%
2025-05-07 23:02:48,808 - INFO - Epoch 67: Loss = 97.1778, Accuracy = 59.38%
2025-05-07 23:02:48,956 - INFO - Epoch 68: Loss = 96.2820, Accuracy = 60.43%
2025-05-07 23:02:49,111 - INFO - Epoch 69: Loss = 95.4564, Accuracy = 59.82%
2025-05-07 23:02:49,283 - INFO - Epoch 70: Loss = 94.5163, Accuracy = 60.21%
2025-05-07 23:02:49,496 - INFO - Epoch 71: Loss = 93.0048, Accuracy = 60.91%
2025-05-07 23:02:49,644 - INFO - Epoch 72: Loss = 91.6844, Accuracy = 61.61%
2025-05-07 23:02:49,792 - INFO - Epoch 73: Loss = 91.3357, Accuracy = 61.26%
2025-05-07 23:02:49,944 - INFO - Epoch 74: Loss = 90.0003, Accuracy = 62.53%
2025-05-07 23:02:50,098 - INFO - Epoch 75: Loss = 89.1462, Accuracy = 62.84%
2025-05-07 23:02:50,258 - INFO - Epoch 76: Loss = 87.9666, Accuracy = 62.49%
2025-05-07 23:02:50,527 - INFO - Epoch 77: Loss = 87.7270, Accuracy = 62.88%
2025-05-07 23:02:50,734 - INFO - Epoch 78: Loss = 86.4912, Accuracy = 63.67%
2025-05-07 23:02:50,893 - INFO - Epoch 79: Loss = 86.1559, Accuracy = 64.29%
2025-05-07 23:02:51,046 - INFO - Epoch 80: Loss = 84.4949, Accuracy = 64.46%
2025-05-07 23:02:51,194 - INFO - Epoch 81: Loss = 84.2313, Accuracy = 63.94%
2025-05-07 23:02:51,412 - INFO - Epoch 82: Loss = 83.7544, Accuracy = 64.94%
2025-05-07 23:02:51,583 - INFO - Epoch 83: Loss = 82.2564, Accuracy = 64.99%
2025-05-07 23:02:51,731 - INFO - Epoch 84: Loss = 81.5529, Accuracy = 65.03%
2025-05-07 23:02:51,893 - INFO - Epoch 85: Loss = 81.0214, Accuracy = 66.08%
2025-05-07 23:02:52,047 - INFO - Epoch 86: Loss = 80.0314, Accuracy = 66.48%
2025-05-07 23:02:52,194 - INFO - Epoch 87: Loss = 79.0935, Accuracy = 66.35%
2025-05-07 23:02:52,362 - INFO - Epoch 88: Loss = 78.7683, Accuracy = 66.91%
2025-05-07 23:02:52,582 - INFO - Epoch 89: Loss = 77.1944, Accuracy = 67.66%
2025-05-07 23:02:52,732 - INFO - Epoch 90: Loss = 77.2689, Accuracy = 66.26%
2025-05-07 23:02:52,881 - INFO - Epoch 91: Loss = 76.2333, Accuracy = 68.36%
2025-05-07 23:02:53,056 - INFO - Epoch 92: Loss = 74.7576, Accuracy = 68.14%
2025-05-07 23:02:53,203 - INFO - Epoch 93: Loss = 75.0145, Accuracy = 68.14%
2025-05-07 23:02:53,420 - INFO - Epoch 94: Loss = 74.1352, Accuracy = 68.84%
2025-05-07 23:02:53,585 - INFO - Epoch 95: Loss = 73.8481, Accuracy = 68.71%
2025-05-07 23:02:53,788 - INFO - Epoch 96: Loss = 72.1936, Accuracy = 69.63%
2025-05-07 23:02:53,980 - INFO - Epoch 97: Loss = 72.0826, Accuracy = 69.37%
2025-05-07 23:02:54,135 - INFO - Epoch 98: Loss = 71.3130, Accuracy = 70.46%
2025-05-07 23:02:54,304 - INFO - Epoch 99: Loss = 70.7588, Accuracy = 70.25%
2025-05-07 23:02:54,520 - INFO - Epoch 100: Loss = 70.0152, Accuracy = 70.60%
2025-05-07 23:02:54,683 - INFO - Epoch 101: Loss = 69.1520, Accuracy = 70.42%
2025-05-07 23:02:54,832 - INFO - Epoch 102: Loss = 68.5954, Accuracy = 70.51%
2025-05-07 23:02:54,991 - INFO - Epoch 103: Loss = 68.2749, Accuracy = 70.29%
2025-05-07 23:02:55,147 - INFO - Epoch 104: Loss = 67.4999, Accuracy = 70.99%
2025-05-07 23:02:55,316 - INFO - Epoch 105: Loss = 67.2592, Accuracy = 71.21%
2025-05-07 23:02:55,535 - INFO - Epoch 106: Loss = 65.8268, Accuracy = 71.91%
2025-05-07 23:02:55,682 - INFO - Epoch 107: Loss = 66.2563, Accuracy = 72.35%
2025-05-07 23:02:55,829 - INFO - Epoch 108: Loss = 65.1420, Accuracy = 72.04%
2025-05-07 23:02:55,985 - INFO - Epoch 109: Loss = 64.4993, Accuracy = 72.39%
2025-05-07 23:02:56,235 - INFO - Epoch 110: Loss = 63.9500, Accuracy = 73.05%
2025-05-07 23:02:56,481 - INFO - Epoch 111: Loss = 63.9693, Accuracy = 72.61%
2025-05-07 23:02:56,687 - INFO - Epoch 112: Loss = 63.1209, Accuracy = 73.27%
2025-05-07 23:02:56,835 - INFO - Epoch 113: Loss = 62.5687, Accuracy = 73.18%
2025-05-07 23:02:57,040 - INFO - Epoch 114: Loss = 62.0646, Accuracy = 72.79%
2025-05-07 23:02:57,235 - INFO - Epoch 115: Loss = 61.4499, Accuracy = 73.49%
2025-05-07 23:02:57,497 - INFO - Epoch 116: Loss = 61.0322, Accuracy = 74.10%
2025-05-07 23:02:57,685 - INFO - Epoch 117: Loss = 60.2156, Accuracy = 74.19%
2025-05-07 23:02:57,833 - INFO - Epoch 118: Loss = 59.4942, Accuracy = 75.11%
2025-05-07 23:02:57,984 - INFO - Epoch 119: Loss = 58.9562, Accuracy = 75.24%
2025-05-07 23:02:58,242 - INFO - Epoch 120: Loss = 58.2912, Accuracy = 75.72%
2025-05-07 23:02:58,508 - INFO - Epoch 121: Loss = 58.5343, Accuracy = 74.98%
2025-05-07 23:02:58,669 - INFO - Epoch 122: Loss = 57.9495, Accuracy = 74.93%
2025-05-07 23:02:58,820 - INFO - Epoch 123: Loss = 57.6456, Accuracy = 76.16%
2025-05-07 23:02:58,971 - INFO - Epoch 124: Loss = 56.7202, Accuracy = 76.12%
2025-05-07 23:02:59,142 - INFO - Epoch 125: Loss = 56.2497, Accuracy = 76.77%
2025-05-07 23:02:59,324 - INFO - Epoch 126: Loss = 55.2363, Accuracy = 76.91%
2025-05-07 23:02:59,540 - INFO - Epoch 127: Loss = 54.3980, Accuracy = 77.26%
2025-05-07 23:02:59,836 - INFO - Epoch 128: Loss = 54.0213, Accuracy = 77.56%
