2025-05-07 22:57:51,895 - INFO - Training on device: cuda
2025-05-07 22:58:17,915 - INFO - Epoch 98: Loss = 196.7779, Accuracy = 25.75%
2025-05-07 22:58:18,109 - INFO - Epoch 99: Loss = 191.9784, Accuracy = 26.54%
2025-05-07 22:58:18,483 - INFO - Epoch 100: Loss = 196.6418, Accuracy = 26.46%
2025-05-07 22:58:18,697 - INFO - Epoch 101: Loss = 192.9155, Accuracy = 26.20%
2025-05-07 22:58:18,884 - INFO - Epoch 102: Loss = 190.6342, Accuracy = 26.92%
2025-05-07 22:58:19,077 - INFO - Epoch 103: Loss = 192.9834, Accuracy = 24.80%
2025-05-07 22:58:19,290 - INFO - Epoch 104: Loss = 192.5675, Accuracy = 26.50%
2025-05-07 22:58:19,590 - INFO - Epoch 105: Loss = 189.0478, Accuracy = 29.14%
2025-05-07 22:58:19,787 - INFO - Epoch 106: Loss = 188.9973, Accuracy = 27.56%
2025-05-07 22:58:19,979 - INFO - Epoch 107: Loss = 186.3279, Accuracy = 28.54%
2025-05-07 22:58:20,176 - INFO - Epoch 108: Loss = 188.0605, Accuracy = 28.09%
2025-05-07 22:58:20,462 - INFO - Epoch 109: Loss = 185.5873, Accuracy = 27.97%
2025-05-07 22:58:20,653 - INFO - Epoch 110: Loss = 186.7303, Accuracy = 29.07%
2025-05-07 22:58:20,866 - INFO - Epoch 111: Loss = 189.0870, Accuracy = 26.05%
2025-05-07 22:58:21,138 - INFO - Epoch 112: Loss = 185.7527, Accuracy = 27.41%
2025-05-07 22:58:21,357 - INFO - Epoch 113: Loss = 186.3206, Accuracy = 27.22%
2025-05-07 22:58:21,645 - INFO - Epoch 114: Loss = 185.6303, Accuracy = 28.84%
2025-05-07 22:58:21,832 - INFO - Epoch 115: Loss = 185.9761, Accuracy = 28.88%
2025-05-07 22:58:22,026 - INFO - Epoch 116: Loss = 183.6614, Accuracy = 29.41%
2025-05-07 22:58:22,251 - INFO - Epoch 117: Loss = 189.4946, Accuracy = 26.20%
2025-05-07 22:58:22,567 - INFO - Epoch 118: Loss = 186.6364, Accuracy = 28.88%
2025-05-07 22:58:22,754 - INFO - Epoch 119: Loss = 183.2333, Accuracy = 28.54%
2025-05-07 22:58:22,942 - INFO - Epoch 120: Loss = 182.6250, Accuracy = 28.39%
2025-05-07 22:58:23,143 - INFO - Epoch 121: Loss = 184.9073, Accuracy = 29.78%
2025-05-07 22:58:23,375 - INFO - Epoch 122: Loss = 180.5688, Accuracy = 29.56%
2025-05-07 22:58:23,644 - INFO - Epoch 123: Loss = 183.4760, Accuracy = 28.92%
2025-05-07 22:58:23,833 - INFO - Epoch 124: Loss = 183.2395, Accuracy = 28.65%
2025-05-07 22:58:24,036 - INFO - Epoch 125: Loss = 179.1095, Accuracy = 31.56%
2025-05-07 22:58:24,347 - INFO - Epoch 126: Loss = 180.2134, Accuracy = 31.03%
2025-05-07 22:58:24,637 - INFO - Epoch 127: Loss = 178.7350, Accuracy = 31.11%
2025-05-07 22:58:24,832 - INFO - Epoch 128: Loss = 180.5575, Accuracy = 29.56%
