2025-05-07 21:54:27,410 - INFO - Training on device: cuda
2025-05-07 21:59:48,570 - INFO - Epoch 25: Loss = 1844.3280, Accuracy = 87.04%
2025-05-07 22:00:01,431 - INFO - Epoch 26: Loss = 1892.1043, Accuracy = 86.77%
2025-05-07 22:00:14,244 - INFO - Epoch 27: Loss = 1834.8474, Accuracy = 87.33%
2025-05-07 22:00:27,143 - INFO - Epoch 28: Loss = 1749.2887, Accuracy = 87.78%
2025-05-07 22:00:39,966 - INFO - Epoch 29: Loss = 1814.8951, Accuracy = 87.59%
2025-05-07 22:00:52,781 - INFO - Epoch 30: Loss = 1783.9263, Accuracy = 87.72%
2025-05-07 22:01:05,668 - INFO - Epoch 31: Loss = 1771.1384, Accuracy = 87.96%
2025-05-07 22:01:18,428 - INFO - Epoch 32: Loss = 1770.8141, Accuracy = 88.00%
2025-05-07 22:01:31,227 - INFO - Epoch 33: Loss = 1677.6666, Accuracy = 88.49%
2025-05-07 22:01:44,115 - INFO - Epoch 34: Loss = 1703.9230, Accuracy = 88.51%
2025-05-07 22:01:56,964 - INFO - Epoch 35: Loss = 1659.1867, Accuracy = 88.49%
2025-05-07 22:02:09,799 - INFO - Epoch 36: Loss = 1661.3862, Accuracy = 88.63%
2025-05-07 22:02:22,742 - INFO - Epoch 37: Loss = 1633.3728, Accuracy = 88.84%
2025-05-07 22:02:35,549 - INFO - Epoch 38: Loss = 1653.8523, Accuracy = 88.83%
2025-05-07 22:02:47,211 - INFO - Epoch 39: Loss = 1619.0015, Accuracy = 89.20%
2025-05-07 22:02:58,031 - INFO - Epoch 40: Loss = 1607.2767, Accuracy = 89.25%
2025-05-07 22:03:08,795 - INFO - Epoch 41: Loss = 1582.0247, Accuracy = 89.43%
2025-05-07 22:03:20,467 - INFO - Epoch 42: Loss = 1651.3057, Accuracy = 89.13%
2025-05-07 22:03:33,350 - INFO - Epoch 43: Loss = 1550.3171, Accuracy = 89.75%
2025-05-07 22:03:46,260 - INFO - Epoch 44: Loss = 1608.0726, Accuracy = 89.47%
2025-05-07 22:03:59,158 - INFO - Epoch 45: Loss = 1628.0710, Accuracy = 89.42%
2025-05-07 22:04:12,019 - INFO - Epoch 46: Loss = 1525.6775, Accuracy = 89.92%
2025-05-07 22:04:24,932 - INFO - Epoch 47: Loss = 1591.9913, Accuracy = 89.61%
2025-05-07 22:04:37,822 - INFO - Epoch 48: Loss = 1600.7428, Accuracy = 89.56%
2025-05-07 22:04:50,715 - INFO - Epoch 49: Loss = 1506.7779, Accuracy = 90.01%
2025-05-07 22:05:03,603 - INFO - Epoch 50: Loss = 1565.9377, Accuracy = 89.77%
2025-05-07 22:05:16,516 - INFO - Epoch 51: Loss = 1595.0731, Accuracy = 89.70%
2025-05-07 22:05:29,429 - INFO - Epoch 52: Loss = 1455.9882, Accuracy = 90.36%
2025-05-07 22:05:42,307 - INFO - Epoch 53: Loss = 1447.2935, Accuracy = 90.25%
2025-05-07 22:05:55,204 - INFO - Epoch 54: Loss = 1585.7577, Accuracy = 89.93%
2025-05-07 22:06:08,051 - INFO - Epoch 55: Loss = 1508.8574, Accuracy = 90.07%
2025-05-07 22:06:20,934 - INFO - Epoch 56: Loss = 1546.2731, Accuracy = 90.11%
2025-05-07 22:06:33,829 - INFO - Epoch 57: Loss = 1519.6496, Accuracy = 90.09%
2025-05-07 22:06:46,746 - INFO - Epoch 58: Loss = 1445.0744, Accuracy = 90.60%
2025-05-07 22:06:59,684 - INFO - Epoch 59: Loss = 1675.2419, Accuracy = 89.48%
2025-05-07 22:07:12,570 - INFO - Epoch 60: Loss = 1371.3345, Accuracy = 90.97%
2025-05-07 22:07:25,530 - INFO - Epoch 61: Loss = 1576.2481, Accuracy = 90.12%
2025-05-07 22:07:38,435 - INFO - Epoch 62: Loss = 1525.2234, Accuracy = 90.31%
2025-05-07 22:07:51,325 - INFO - Epoch 63: Loss = 1460.4865, Accuracy = 90.51%
2025-05-07 22:08:04,163 - INFO - Epoch 64: Loss = 1450.9736, Accuracy = 90.97%
