2025-05-07 22:41:12,795 - INFO - Training on device: cuda
2025-05-07 22:43:46,147 - INFO - Epoch 116: Loss = 6.8932, Accuracy = 97.20%
2025-05-07 22:43:47,636 - INFO - Epoch 117: Loss = 6.9508, Accuracy = 97.77%
2025-05-07 22:43:49,303 - INFO - Epoch 118: Loss = 6.3726, Accuracy = 97.94%
2025-05-07 22:43:50,902 - INFO - Epoch 119: Loss = 5.6183, Accuracy = 98.07%
2025-05-07 22:43:52,443 - INFO - Epoch 120: Loss = 7.2798, Accuracy = 96.93%
2025-05-07 22:43:53,882 - INFO - Epoch 121: Loss = 7.0160, Accuracy = 97.11%
2025-05-07 22:43:55,461 - INFO - Epoch 122: Loss = 5.3231, Accuracy = 97.77%
2025-05-07 22:43:57,033 - INFO - Epoch 123: Loss = 5.0832, Accuracy = 98.07%
2025-05-07 22:43:58,458 - INFO - Epoch 124: Loss = 5.3194, Accuracy = 97.98%
2025-05-07 22:43:59,943 - INFO - Epoch 125: Loss = 5.8097, Accuracy = 97.68%
2025-05-07 22:44:01,598 - INFO - Epoch 126: Loss = 4.1901, Accuracy = 98.69%
2025-05-07 22:44:03,208 - INFO - Epoch 127: Loss = 4.8257, Accuracy = 98.42%
2025-05-07 22:44:04,817 - INFO - Epoch 128: Loss = 4.9210, Accuracy = 98.07%
